company_id,company_name,counter_party,created_at,currency,invoice_date,invoice_due_date,invoice_id,invoice_number,totalAmount
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Metro Commerce Ltd,2025-06-22 12:00:00,EUR,2025-06-22,2025-08-06,3a8b90b1-47d2-4774-acf9-a9c77f93b184,INV-2025-0495,4881.72
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,TechMart Distribution,2025-06-22 07:00:00,GBP,2025-06-22,2025-08-21,88aa17f0-4c8b-4026-9b3c-a3820bb5e44b,INV-2025-0562,4977.81
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Retail Innovation Hub,2025-06-22 06:00:00,EUR,2025-06-22,2025-07-06,1bf94ef6-7c2b-4cbb-be26-994871de4523,INV-2025-0789,3752.04
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Future Tech,2025-06-23 10:00:00,EUR,2025-06-23,2025-07-07,1355731d-625d-433c-8ad0-8a97a23578d4,INV-2025-0161,468.97
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,BigRetail Inc,2025-06-23 07:00:00,EUR,2025-06-23,2025-08-22,00ee54c8-7620-4f7f-950e-5e36c0ebb9a1,INV-2025-0697,4492.97
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,TechMart Distribution,2025-06-24 01:00:00,EUR,2025-06-24,2025-08-08,eda98bfe-0dfa-4d85-82ea-c5ba8b81d128,INV-2025-0005,4790.34
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Global Services Ltd,2025-06-24 00:00:00,EUR,2025-06-24,2025-07-24,9739c6e1-9a5f-4469-9647-1dfcce544047,INV-2025-0193,3635.82
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,European E-Commerce AG,2025-06-25 07:00:00,EUR,2025-06-25,2025-07-25,ac0acebd-a07b-4045-a82e-ee89371a48fd,INV-2025-0049,4279.27
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,FastTrack Logistics,2025-06-25 02:00:00,GBP,2025-06-25,2025-08-24,62af6730-60dc-4a7f-b7e3-d112ec195c30,INV-2025-0554,4474.94
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Nordic Supply Chain,2025-06-25 06:00:00,EUR,2025-06-25,2025-08-24,3df3b037-2534-4a15-8582-bf83066e09f9,INV-2025-0671,437.33
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Metro Commerce Ltd,2025-06-25 11:00:00,EUR,2025-06-25,2025-08-09,34977a10-490e-4fdc-97a6-82ed3a1b6449,INV-2025-0711,2177.32
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Global Trading Partners,2025-06-25 09:00:00,EUR,2025-06-25,2025-07-09,69f443fe-5296-40fb-ac9d-3f79d32dd4d4,INV-2025-0900,2612.05
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Retail Innovation Hub,2025-06-26 00:00:00,GBP,2025-06-26,2025-08-25,64fa88f2-5686-4213-8cdc-4af1e9b141cb,INV-2025-0516,2989.66
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Premium Services,2025-06-26 02:00:00,EUR,2025-06-26,2025-08-10,a99d11d9-8eea-4788-8b98-c54f59eb862f,INV-2025-0560,1979.4
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Nordic Supply Chain,2025-06-27 11:00:00,GBP,2025-06-27,2025-07-11,51515c84-e506-4d68-a69d-49d953aff3a2,INV-2025-0462,107.16
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Innovation Partners,2025-06-28 05:00:00,EUR,2025-06-28,2025-08-27,ae21bf61-f3fe-4ec9-b036-9461120c9bfe,INV-2025-0127,3383.65
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,European E-Commerce AG,2025-06-28 02:00:00,EUR,2025-06-28,2025-07-12,93614347-7d03-4e66-86ee-187b2bbc670b,INV-2025-0328,2732.57
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,FastTrack Logistics,2025-06-28 05:00:00,EUR,2025-06-28,2025-08-27,519298a7-5de5-4754-98a3-9a79bed19555,INV-2025-0395,3637.77
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,European E-Commerce AG,2025-06-28 09:00:00,EUR,2025-06-28,2025-08-27,86a8406f-6091-4935-b164-eb0612d1bf01,INV-2025-0541,2386.82
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Digital Ventures,2025-06-28 08:00:00,EUR,2025-06-28,2025-08-27,68d9463c-07d6-4f3a-b7e1-48c9acaadf99,INV-2025-0953,1254.63
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,TechMart Distribution,2025-06-29 00:00:00,EUR,2025-06-29,2025-08-28,f4c4b005-9b2c-4825-9458-fab71a3cc8fd,INV-2025-0060,4233.94
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Enterprise Solutions AG,2025-06-29 06:00:00,USD,2025-06-29,2025-08-13,67d95fcc-fc6a-4dd9-9061-2ea165d09f23,INV-2025-0502,3630.03
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Metro Commerce Ltd,2025-06-30 08:00:00,USD,2025-06-30,2025-08-14,1d346fed-de75-43d4-891b-24acb5d433e4,INV-2025-0082,4281.89
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Innovation Partners,2025-06-30 08:00:00,EUR,2025-06-30,2025-07-30,b6499216-fa1a-454a-b867-111d91bc85b6,INV-2025-0352,2778.08
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Global Trading Partners,2025-06-30 08:00:00,EUR,2025-06-30,2025-07-30,363217ae-53bb-432f-be3c-c51cf719c76b,INV-2025-0490,1022.34
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Advanced Solutions,2025-07-01 08:00:00,EUR,2025-07-01,2025-08-15,da64bd9b-524e-4362-a26c-2f487980a79d,INV-2025-0101,4413.57
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Metro Commerce Ltd,2025-07-01 00:00:00,EUR,2025-07-01,2025-07-15,b029312e-4651-4791-aa27-4f2d03b2b585,INV-2025-0200,3736.0
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Future Tech,2025-07-01 04:00:00,EUR,2025-07-01,2025-08-15,bc187762-611e-4c3f-8f9a-dbd9137112da,INV-2025-0296,1042.09
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Nordic Supply Chain,2025-07-01 00:00:00,EUR,2025-07-01,2025-07-15,f8e31fce-1e83-496b-9c7d-d78c5d6fd163,INV-2025-0375,3943.75
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Digital Ventures,2025-07-01 00:00:00,EUR,2025-07-01,2025-08-15,581c453f-2ec1-4682-98e6-7727fa7d9004,INV-2025-0596,1932.06
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Retail Innovation Hub,2025-07-02 04:00:00,GBP,2025-07-02,2025-08-16,9b03e21d-0b5c-497e-b9d1-37b3a4ba3edd,INV-2025-0731,2389.25
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Wholesale Dynamics GmbH,2025-07-03 12:00:00,EUR,2025-07-03,2025-08-02,a30def8c-ce88-4a45-a620-a9d071721143,INV-2025-0054,3367.97
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Global Services Ltd,2025-07-03 04:00:00,EUR,2025-07-03,2025-07-17,ada51c41-e60d-4511-b5e1-664b1f103c85,INV-2025-0635,3460.81
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,BigRetail Inc,2025-07-03 07:00:00,EUR,2025-07-03,2025-08-17,f4bd3154-0977-4f4d-b967-32e57820b99c,INV-2025-0972,4994.86
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Metro Commerce Ltd,2025-07-04 05:00:00,EUR,2025-07-04,2025-08-18,bb506d1c-7b0a-429b-aaa9-e3d3c2498d82,INV-2025-0441,4317.99
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,BigRetail Inc,2025-07-05 02:00:00,EUR,2025-07-05,2025-09-03,dd9c0c9e-4645-4479-8c41-6875f330a704,INV-2025-0725,1001.04
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Enterprise Solutions AG,2025-07-06 08:00:00,GBP,2025-07-06,2025-09-04,e9fedbc3-95ec-42dd-8f5f-512b366876c1,INV-2025-0455,976.91
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Future Tech,2025-07-06 00:00:00,EUR,2025-07-06,2025-09-04,6c660c77-5347-479f-bbef-cd1e376a0806,INV-2025-0595,3820.67
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Cloud Systems,2025-07-06 09:00:00,EUR,2025-07-06,2025-09-04,1a038d80-b86b-4428-aacf-8611efb4deec,INV-2025-0712,981.46
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,TechMart Distribution,2025-07-06 12:00:00,EUR,2025-07-06,2025-09-04,b600dfae-a98e-4faa-92fa-3d7149ab18d0,INV-2025-0874,4594.6
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Global Trading Partners,2025-07-07 12:00:00,USD,2025-07-07,2025-08-21,fd5ebb7e-83c0-487f-96c6-07243897f2bc,INV-2025-0160,1359.15
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Smart Industries,2025-07-07 05:00:00,EUR,2025-07-07,2025-07-21,9cf13429-412b-4736-b4d9-a0634ed1ccf8,INV-2025-0282,2894.38
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Retail Innovation Hub,2025-07-07 09:00:00,EUR,2025-07-07,2025-07-21,b5e8b617-9e06-4942-b8b4-17b4e2c0db9d,INV-2025-0565,3237.57
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Global Services Ltd,2025-07-07 09:00:00,EUR,2025-07-07,2025-08-06,ddc45321-e8de-4162-9d22-87039382df14,INV-2025-0781,4074.26
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Digital Ventures,2025-07-08 07:00:00,EUR,2025-07-08,2025-08-22,1344d767-42a4-4499-900c-d3e2a4c55e7d,INV-2025-0170,1451.82
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Nordic Supply Chain,2025-07-08 05:00:00,GBP,2025-07-08,2025-09-06,716f7aa0-303f-425f-8a9d-f63e4764e45b,INV-2025-0247,3742.21
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Cloud Systems,2025-07-08 10:00:00,EUR,2025-07-08,2025-08-22,fe89e4ca-20f3-4797-baaf-594bcb97ad73,INV-2025-0433,3889.96
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Wholesale Dynamics GmbH,2025-07-09 12:00:00,EUR,2025-07-09,2025-08-08,6bbd618d-ee74-401b-b7ba-07478489cea1,INV-2025-0053,304.96
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Wholesale Dynamics GmbH,2025-07-09 01:00:00,EUR,2025-07-09,2025-08-08,4faf74fe-fd16-4456-9107-ee21a3d52f33,INV-2025-0169,4757.72
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Advanced Solutions,2025-07-09 07:00:00,EUR,2025-07-09,2025-07-23,dedd69c0-4a8d-42eb-9b29-6b2307ec3ceb,INV-2025-0276,2385.72
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Wholesale Dynamics GmbH,2025-07-09 06:00:00,EUR,2025-07-09,2025-08-08,fdbe6297-557e-42ce-9ca3-4c62e6835272,INV-2025-0657,1113.19
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Digital Ventures,2025-07-10 08:00:00,GBP,2025-07-10,2025-09-08,085e5b12-8f2c-4434-a2ab-fa56e02b3706,INV-2025-0465,516.02
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,FastTrack Logistics,2025-07-10 04:00:00,EUR,2025-07-10,2025-08-24,1e54b7bb-deab-4675-a20c-30d56951c20f,INV-2025-0579,2063.81
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Premium Services,2025-07-10 01:00:00,EUR,2025-07-10,2025-09-08,c72d6b2c-7422-4ba9-99de-cbb62ed82e23,INV-2025-0995,896.73
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Global Services Ltd,2025-07-11 01:00:00,EUR,2025-07-11,2025-08-10,2ab0cef1-da02-4b3e-88aa-c839af1c6a50,INV-2025-0184,2423.91
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Digital Ventures,2025-07-11 11:00:00,USD,2025-07-11,2025-08-10,2a6777ef-960b-44ae-88e7-d533d0703fd6,INV-2025-0796,4278.54
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Wholesale Dynamics GmbH,2025-07-11 04:00:00,EUR,2025-07-11,2025-08-10,5dcec5f9-f5a3-4e1f-9f92-186bde9e8ef5,INV-2025-0963,1051.36
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Nordic Supply Chain,2025-07-12 01:00:00,EUR,2025-07-12,2025-09-10,25909543-cc84-4134-aa64-be6ba147bfd4,INV-2025-0370,2970.79
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Future Tech,2025-07-12 02:00:00,USD,2025-07-12,2025-07-26,2ce580ec-c5d6-4a22-aecf-5ae954a188bf,INV-2025-0504,3964.78
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Global Services Ltd,2025-07-12 08:00:00,EUR,2025-07-12,2025-09-10,d7f265e9-1b4f-4c23-8e6b-1c93866b1f16,INV-2025-0660,3301.35
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Wholesale Dynamics GmbH,2025-07-12 07:00:00,EUR,2025-07-12,2025-08-11,8dc52a77-d247-4dce-9d03-bb4f5cad77b3,INV-2025-0661,1829.2
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Enterprise Solutions AG,2025-07-13 07:00:00,USD,2025-07-13,2025-08-27,616766a5-1fa5-4c09-bbeb-7bb98e24e63e,INV-2025-0757,1328.41
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Advanced Solutions,2025-07-14 12:00:00,EUR,2025-07-14,2025-07-28,69792985-17ae-4843-82ad-445c3d42286c,INV-2025-0006,1785.38
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Retail Innovation Hub,2025-07-14 03:00:00,GBP,2025-07-14,2025-08-28,e096ac0d-7532-400e-8589-c6b2ba8a3bc1,INV-2025-0012,3236.0
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,FastTrack Logistics,2025-07-14 04:00:00,GBP,2025-07-14,2025-07-28,3085cf31-3d00-4b05-b0c1-87cbe8b3b8fa,INV-2025-0037,1399.49
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Innovation Partners,2025-07-14 07:00:00,EUR,2025-07-14,2025-08-28,ced13fbf-fd51-40d6-ac7f-a9113a61f244,INV-2025-0100,4269.67
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Advanced Solutions,2025-07-14 05:00:00,EUR,2025-07-14,2025-09-12,c8cb1619-9e64-4c21-b52e-dc6ad062888e,INV-2025-0346,1860.37
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,BigRetail Inc,2025-07-14 11:00:00,EUR,2025-07-14,2025-09-12,192e7a3d-0d2b-46a7-87a1-918c84643727,INV-2025-0361,374.96
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Cloud Systems,2025-07-14 04:00:00,EUR,2025-07-14,2025-08-28,ff69229c-c895-442b-829e-4c00da60c07e,INV-2025-0381,2210.02
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Retail Innovation Hub,2025-07-14 08:00:00,EUR,2025-07-14,2025-08-28,0393a6e6-a267-44a3-983d-3822983ebc7d,INV-2025-0821,4701.78
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Global Services Ltd,2025-07-14 04:00:00,USD,2025-07-14,2025-07-28,391f0d97-fa03-4786-af2b-49a846170efa,INV-2025-0840,4232.22
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Global Services Ltd,2025-07-14 03:00:00,EUR,2025-07-14,2025-08-28,82def35e-bffe-4a69-a3d7-c72c4bbfbe46,INV-2025-0883,3334.81
08804b48-7b03-4a08-8eff-72e3a2d1527c,Tensor Trading Ltd,Digital Ventures,2025-07-15 12:00:00,EUR,2025-07-15,2025-08-29,c6062b7d-0e9b-43c8-a9c8-69f22b2bf628,INV-2025-0181,3066.59
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Innovation Partners,2025-07-15 04:00:00,EUR,2025-07-15,2025-09-13,66121d66-655a-4c19-8ec0-bc4ddd12263d,INV-2025-0479,1152.11
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Innovation Partners,2025-07-15 08:00:00,USD,2025-07-15,2025-09-13,0904e68a-ef1d-433f-9116-7c8bc9ddeca6,INV-2025-0636,251.01
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Metro Commerce Ltd,2025-07-15 04:00:00,EUR,2025-07-15,2025-08-14,50c3d61b-4f8b-4543-b169-f236f6e44329,INV-2025-0809,2907.2
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,BigRetail Inc,2025-07-16 12:00:00,EUR,2025-07-16,2025-09-14,4149988f-1950-45c9-8d4a-fbe43e1bf9bf,INV-2025-0072,823.1
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,TechMart Distribution,2025-07-16 04:00:00,EUR,2025-07-16,2025-08-15,b0512a33-b94a-4942-8405-a7b0790f5a43,INV-2025-0314,1408.27
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,FastTrack Logistics,2025-07-16 07:00:00,EUR,2025-07-16,2025-09-14,6d792bfc-e8f4-449a-9a3a-9de3b531a928,INV-2025-0409,2509.46
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Innovation Partners,2025-07-16 05:00:00,EUR,2025-07-16,2025-08-15,0b7ccea9-510f-4a22-baa9-9d3816adef1f,INV-2025-0830,1964.97
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,BigRetail Inc,2025-07-16 09:00:00,EUR,2025-07-16,2025-08-30,db67548e-e2c7-4124-a7f1-28f2fc0bd481,INV-2025-0895,2181.38
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Wholesale Dynamics GmbH,2025-07-16 02:00:00,EUR,2025-07-16,2025-08-30,ad8a97ca-36ba-4f76-8807-5def3fd0d391,INV-2025-0978,300.28
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Enterprise Solutions AG,2025-07-18 12:00:00,USD,2025-07-18,2025-09-16,ac406417-3479-4074-b7e8-05ce31dbd7cc,INV-2025-0216,3426.6
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Smart Industries,2025-07-18 05:00:00,EUR,2025-07-18,2025-08-01,bdf617ad-4fde-4b51-8048-ca6a2ae2860b,INV-2025-0547,4974.29
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,BigRetail Inc,2025-07-18 06:00:00,EUR,2025-07-18,2025-09-16,47e4d61d-1e89-4b15-84e7-37c5c3903314,INV-2025-0633,2221.82
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,TechMart Distribution,2025-07-19 04:00:00,EUR,2025-07-19,2025-09-17,fdaf2111-fc47-4734-a5af-d59aaf73b063,INV-2025-0885,3439.43
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Premium Services,2025-07-20 08:00:00,EUR,2025-07-20,2025-08-19,5f713c58-e2cd-40c3-a609-03f0bcf62023,INV-2025-0219,4696.21
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Advanced Solutions,2025-07-20 06:00:00,EUR,2025-07-20,2025-08-03,f52bdd41-8bb2-4e5a-ae14-ebea91b7d4ed,INV-2025-0746,989.86
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Retail Innovation Hub,2025-07-21 02:00:00,EUR,2025-07-21,2025-09-04,8e7cbeab-b4bf-4dee-948f-b3f90ec5cc79,INV-2025-0384,2862.87
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Metro Commerce Ltd,2025-07-21 06:00:00,EUR,2025-07-21,2025-09-19,980de3fc-e412-4d94-a04a-032048b847df,INV-2025-0420,3198.77
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Enterprise Solutions AG,2025-07-22 09:00:00,EUR,2025-07-22,2025-09-05,b3ea0435-1944-4521-9c22-37c2fd450115,INV-2025-0155,4338.83
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Innovation Partners,2025-07-22 01:00:00,USD,2025-07-22,2025-09-05,29ddad4c-4eff-441b-840f-1f44a3c8e700,INV-2025-0204,1185.7
d66bfb15-e693-4219-9cb0-c5ecbb61a994,ETL Enterprises,Global Services Ltd,2025-07-22 01:00:00,EUR,2025-07-22,2025-09-20,f6d740ca-2973-449c-8dcb-48780d99ebb9,INV-2025-0692,2636.94
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Retail Innovation Hub,2025-07-23 06:00:00,GBP,2025-07-23,2025-08-06,89218a39-ffcb-4b4b-87bc-b674b2633092,INV-2025-0144,4276.47
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Advanced Solutions,2025-07-23 08:00:00,EUR,2025-07-23,2025-09-06,e8874eb6-1fe1-413f-a986-e249eed2f955,INV-2025-0162,2033.42
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Global Trading Partners,2025-07-23 08:00:00,EUR,2025-07-23,2025-08-06,f70c2a5f-65cf-488d-be0a-ed5b29e90cad,INV-2025-0727,4690.29
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,TechMart Distribution,2025-07-24 10:00:00,USD,2025-07-24,2025-09-22,adfa51d8-6341-4e8c-a240-03510fd0a295,INV-2025-0183,1631.49
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Enterprise Solutions AG,2025-07-25 02:00:00,EUR,2025-07-25,2025-09-23,f584ebe4-67f0-46c7-bae7-b1d2a5cdb187,INV-2025-0112,3184.28
8dc770fa-fb71-497b-aecf-2fdebe09ad80,Gradient Descent Industries,Future Tech,2025-07-25 00:00:00,EUR,2025-07-25,2025-08-08,fd3c17a5-84b4-4d38-971e-1f523d832554,INV-2025-0526,4406.89
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Enterprise Solutions AG,2025-07-25 02:00:00,USD,2025-07-25,2025-09-08,a8836026-2142-4946-bfcc-05c51ca465af,INV-2025-0685,3108.72
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Innovation Partners,2025-07-25 10:00:00,USD,2025-07-25,2025-09-08,7926998b-ea42-4e27-8a5f-13158aaf3c74,INV-2025-0688,3027.62
da36911c-7145-4c19-8e82-35c39f3a2e9c,AlgoRhythm Solutions,Innovation Partners,2025-07-25 07:00:00,EUR,2025-07-25,2025-09-23,7dfaae7b-48b1-4628-9995-04a189a31f1f,INV-2025-0878,1294.09
640cf7f1-51c7-4c74-bff4-074303a1b191,Vector Velocity Inc,Retail Innovation Hub,2025-07-25 02:00:00,EUR,2025-07-25,2025-09-08,0605aa19-f48a-46d5-b895-558318be8666,INV-2025-0945,3452.03
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,FastTrack Logistics,2025-07-27 11:00:00,GBP,2025-07-27,2025-08-10,6b2301d2-1b4a-4bdb-8131-454833971762,INV-2025-0202,942.18
14d14894-f81d-4dc6-afbe-8e41399d4c98,Neural Networks & Co,Premium Services,2025-07-27 08:00:00,EUR,2025-07-27,2025-08-10,6fc59532-eb2f-45b3-bbbd-45e5d5d80be0,INV-2025-0877,3282.31
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Innovation Partners,2025-07-27 07:00:00,EUR,2025-07-27,2025-09-25,f8a62797-ba44-479b-881a-2497d1ac6057,INV-2025-0890,1134.96
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,TechMart Distribution,2025-07-27 02:00:00,USD,2025-07-27,2025-09-25,29319464-a8a5-4d81-8280-48d06d38180c,INV-2025-0996,4744.17
ed811a71-439e-4c49-bfb8-8fb407c39428,DataLake Ventures,Innovation Partners,2025-07-28 12:00:00,GBP,2025-07-28,2025-08-27,a1a26aae-817e-47b4-a31f-d7ff7f7c8467,INV-2025-0055,1260.01
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Smart Industries,2025-07-28 06:00:00,EUR,2025-07-28,2025-09-11,10cfb2b6-df58-4b00-a501-15b998ccf114,INV-2025-0080,2137.29
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Advanced Solutions,2025-07-29 05:00:00,EUR,2025-07-29,2025-08-28,ebc78141-811b-4b27-a335-533ec5dc29f1,INV-2025-0143,3929.47
2219af27-6da7-41a3-ac79-abce340fe56d,CloudStream Insights,Global Services Ltd,2025-07-29 07:00:00,EUR,2025-07-29,2025-08-12,bf1af0c7-691b-465d-807a-e1b3752f2e41,INV-2025-0264,1653.44
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Smart Industries,2025-07-30 09:00:00,EUR,2025-07-30,2025-08-13,5e5bba0c-b3f7-4cee-82a6-2b8c4a1c7786,INV-2025-0719,3429.97
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Nordic Supply Chain,2025-07-30 06:00:00,EUR,2025-07-30,2025-09-28,5896125c-d638-44da-af71-b60898e1138f,INV-2025-0738,900.02
cc007a93-8d8e-444c-bb8c-ae3db9871347,ByteForge Analytics,Metro Commerce Ltd,2025-07-31 12:00:00,EUR,2025-07-31,2025-08-14,0d90baac-337f-4bc7-9e18-76d266416d50,INV-2025-0056,4629.99
86ebdf1a-a247-4893-866c-f6eb3e86ecee,DataWizards GmbH,Cloud Systems,2025-07-31 00:00:00,USD,2025-07-31,2025-08-30,a5ff8ee5-357b-4b09-9463-1e1e816b344c,INV-2025-0354,1234.02
c5ccae70-d802-4502-8b25-9be976292ccb,Pipeline Pioneers AG,Retail Innovation Hub,2025-07-31 03:00:00,USD,2025-07-31,2025-09-29,8848d92a-795b-4a1c-bd79-c04977897e4a,INV-2025-0376,3651.73
11978bfd-02c2-42b7-989e-7b1306238c5c,Quantum Query Labs,Global Trading Partners,2025-07-31 04:00:00,EUR,2025-07-31,2025-09-29,a6cfee07-6212-47b9-8c44-7af606d2b918,INV-2025-0682,2839.56
